,OPEN,HIGH,LOW,CLOSE,VOL,log_ret,log_ret_lag1,log_ret_lag2,log_ret_lag3,log_ret_lag4,log_ret_lag5,log_ret_lag6,log_ret_lag7,log_ret_lag8,log_ret_lag9,log_ret_lag10,sma20,sma50,sma200,price_vs_sma20,RSI14,STOCHK,BBpctb,BBwidth,MACDnorm,ATRnorm,vol_std5,vol_std20,har_d,har_w,har_m,rv_park5,ret_sq_lag1,sign_lag1,ret_abs_ma5,ret_abs_ma20,OBV_z,month_sin,month_cos,dow_sin,dow_cos,is_month_end,is_quarter_end,is_friday,is_march,is_july,is_oct,in_crisis,sentiment_score,news_count,has_news,sentiment_trend_3,sentiment_volatility
vol_std5,-0.2979920833033771,-0.27865175022978206,-0.3146993648896937,-0.29446655179847925,0.3786056755652365,0.04602143547672892,0.020327262007099046,-0.01880750265401038,-0.03478371841785727,-0.0645025302104292,-0.12397953313395631,-0.16741628673704448,-0.13077409413230484,-0.11779245935886873,-0.059373183137354554,-0.05594308497945646,-0.2847674381036331,-0.26413284942145526,0.007202926943436483,-0.1746382962159299,-0.13690280209900732,-0.03761218162999595,-0.08585430465808068,0.6399899416380103,-0.04335884544707178,0.684311560206531,1.0,0.7032342589291369,0.47302146411871604,0.7977434564918682,0.5756030439625527,0.6943578064965288,0.47302146411871604,0.0076526428164636,0.9563358305577361,0.7145179635209341,-0.10336977353360913,0.10513283328910977,0.03559737438281913,-0.012363649887742084,-0.0340779419977191,0.02172822950416622,0.11181651063911872,0.008075987772331221,0.002073630790429271,-0.03187422328326271,-0.047310715803639936,0.32513638450048593,-0.03299100608092637,0.02309306772720153,0.025000748403754026,-0.031689390128458055,0.0639695280099436
vol_std20,-0.3965547441124978,-0.38359464568285384,-0.41001789673993677,-0.39675065843840757,0.24381905472838022,-0.019813961229903348,-0.02665466143592836,-0.040974721314161994,-0.0448146631531498,-0.05343169940729044,-0.05554703717864906,-0.060990401129736596,-0.06916095380803551,-0.07241713901252833,-0.06795583943020758,-0.06240627464195268,-0.3832172611440946,-0.3530840653003422,-0.020920668009170272,-0.19072099562437692,-0.14944911849271378,-0.022332149164683335,-0.07485930828126769,0.7944180253602965,0.0733485082493177,0.8974486913207813,0.7032342589291369,1.0,0.34885142441055733,0.6347993460934411,0.9208387182371468,0.5136246798379551,0.34885142441055733,-0.017835857469384122,0.7098343349943236,0.9849717140764819,-0.11533624058863498,0.15378679413010593,-0.015288824743440243,-0.008161478495052962,-0.012633402104251653,0.002767281354492396,0.04857164781055787,0.004982544707771151,0.007809309070720365,-0.05803646459637442,0.016594149301628475,0.5017409852736718,-0.09240824299417977,0.06210054179184043,0.0484691894395128,-0.08553987344333601,0.07722570197875815
har_d,-0.14160825846423758,-0.12955078088180863,-0.14680809296859534,-0.13899812766395678,0.2203600147501087,0.020876770675406334,-0.020317403354553856,0.058978282492136165,-0.1793402153829046,-0.08196732379186202,-0.18397905013647364,0.025332532905022954,-0.051474590000452305,-0.05910528111738258,-0.0971950864785285,0.008642632068532179,-0.12843229042341323,-0.1133098008369986,0.01597105378881752,-0.13413583143956728,-0.0796325009520291,-0.027183100898397435,-0.06847464855059708,0.27983058802892685,-0.08596930034209166,0.36584462638279486,0.47302146411871604,0.34885142441055733,1.0,0.6432689361281412,0.34095656727356594,0.5004175135460681,1.0,0.017458952799720606,0.47541398379565786,0.34201530607563313,-0.05146065377059475,0.061168520679126995,0.02150232018401161,-0.030927523793019475,0.012878738293977105,-0.0027516064974133156,0.024881981143487643,0.07198717067019922,-0.020563548938250683,-0.007554133615788855,-0.026941089326241726,0.1595982406289518,0.06423304053180372,0.00730522915387069,0.008123076471672826,0.03245350781984186,-0.026607220722479587
har_w,-0.2402986240312379,-0.2282850750346571,-0.24908310111440227,-0.23871493187115447,0.2059073865602058,0.03299410020850583,0.008427698988469984,-0.0031974224182841704,-0.06874851253349969,-0.06940900943752865,-0.13966584396639603,-0.1240001593687301,-0.16203687264794822,-0.12063023973295452,-0.12582116462865475,-0.05946617143510806,-0.22309860872345558,-0.19819679429341427,0.021781031698700312,-0.20746932278713429,-0.11858208785658605,-0.029547248496118346,-0.09179519796417034,0.5408326306018076,-0.0916928696754758,0.6332750735803093,0.7977434564918682,0.6347993460934411,0.6432689361281412,1.0,0.6261523887295846,0.7747995697729269,0.6432689361281411,-0.004841005067098158,0.7704737117329176,0.623979098283028,-0.08346477662534889,0.11028572292075017,0.005958662256849211,-0.013193881799394735,-0.015144070600878764,0.029114688524580472,0.10114595036659124,0.020134557453141747,0.049113724290055005,-0.018371043777852532,-0.034256447594112574,0.29582303534216187,0.013093164423808562,0.013451052710902956,0.02250599826587752,0.02637194039946847,0.03720433596510987
har_m,-0.35806989387251015,-0.34948724094888756,-0.366684591710933,-0.3592482170677756,0.11412820158618277,-0.03348581777359171,-0.03303178631467486,-0.02498016473935927,-0.0449090541479399,-0.058659163368902284,-0.08089257861267832,-0.07214950356384427,-0.07127058307468184,-0.07548861402335756,-0.08284752893141138,-0.08297485918424179,-0.3433046843211308,-0.3100480639982483,-0.0020120584513035776,-0.22233778328893444,-0.1486345828092115,-0.043769929811479154,-0.08732614115532102,0.7072534670807838,0.0643288918815711,0.8465935943637111,0.5756030439625527,0.9208387182371468,0.34095656727356594,0.6261523887295846,1.0,0.482099506996779,0.34095656727356594,-0.028355725958562478,0.5795175483100963,0.8823210097549621,-0.10186858943791448,0.16734350483608243,-0.04539949009289024,-0.007053423261884664,-0.009837201262837419,-0.0016112474315381788,0.03887302726620214,0.010363484163221885,0.011041856506129601,-0.04945261033275651,0.01947782544305405,0.47830782556192936,-0.06052722572487834,0.05862266950245472,0.037254153228279616,-0.052062859919195084,0.039836127238801144
rv_park5,-0.23102708394455984,-0.21901263314912964,-0.24379905992613107,-0.22951536478346543,0.18648958760623827,-0.025504617757982323,-0.08078762597825688,-0.16070396760894817,-0.1541880932315454,-0.1857985235222231,-0.09849592663849982,-0.09600906521838976,-0.05160250340975354,-0.05595175517455804,-0.03380190287050354,-0.022593578980199272,-0.20548737899557545,-0.18416678994224148,0.004585929557399732,-0.27770599168219495,-0.1355140997457987,-0.04582385414768418,-0.13563658022045177,0.40509477514823305,-0.20037686696220353,0.60309989414996,0.6943578064965288,0.5136246798379551,0.5004175135460681,0.7747995697729269,0.482099506996779,1.0,0.5004175135460681,-0.00279142464381138,0.697205819468465,0.4948261348688932,-0.07890452070301171,0.08746832901534002,0.016285396766459997,-0.010141166737060251,-0.02407635454051048,0.048716831873675516,0.11797071792574221,0.0047567345185009205,0.08966360307656272,-0.029650505461218935,-0.03667677590576824,0.29332500278944557,0.026868460884649906,0.009258886360808027,0.009835851969097795,0.02055111991732029,0.13167685142293759
ret_sq_lag1,-0.14160825846423758,-0.12955078088180863,-0.14680809296859534,-0.13899812766395678,0.2203600147501087,0.020876770675406334,-0.020317403354553856,0.058978282492136165,-0.1793402153829046,-0.08196732379186202,-0.18397905013647364,0.025332532905022954,-0.051474590000452305,-0.05910528111738258,-0.0971950864785285,0.008642632068532179,-0.12843229042341323,-0.1133098008369986,0.01597105378881752,-0.13413583143956728,-0.0796325009520291,-0.027183100898397435,-0.06847464855059708,0.27983058802892685,-0.08596930034209166,0.36584462638279486,0.47302146411871604,0.34885142441055733,1.0,0.6432689361281411,0.34095656727356594,0.5004175135460681,1.0,0.017458952799720606,0.47541398379565786,0.34201530607563313,-0.05146065377059475,0.061168520679126995,0.02150232018401161,-0.030927523793019475,0.012878738293977105,-0.0027516064974133156,0.024881981143487643,0.07198717067019922,-0.020563548938250683,-0.007554133615788855,-0.026941089326241726,0.1595982406289518,0.06423304053180372,0.00730522915387069,0.008123076471672826,0.03245350781984186,-0.026607220722479587
sign_lag1,0.051948372075443755,0.05381064936062187,0.05373618557546157,0.053376993419561376,0.03900908357512944,0.019950513485511214,0.6523728243296975,-0.07053715679277936,-0.00020305743549177454,-0.01247485005877536,-0.0024191721463743578,0.023057252700292068,0.0021599625746356065,0.025502748413690948,-0.04810254439445582,0.04116211755966013,0.00913068082385508,0.007592359654972948,-0.030187246750291236,0.24008307554051264,0.2282464887922026,0.2801643127658805,0.2812807039171914,-0.0072739722442637265,0.18853862626735715,-0.055738059913391876,0.0076526428164636,-0.017835857469384122,0.017458952799720606,-0.004841005067098158,-0.028355725958562478,-0.00279142464381138,0.017458952799720606,1.0,-0.001972179093787421,-0.019306895205337654,0.21951754608643406,0.03286185117265936,-0.002375497179729817,0.05581110182640789,0.01924730121529348,0.027960257263109804,0.01118476988318714,-0.03935148095394484,0.00464415484062156,0.014371681412522475,-0.03608534038648729,-0.009812098373004305,-0.03243103076103356,-0.027687025047957007,-0.020353194972245334,0.02618113660734151,0.02344860305806656
ret_abs_ma5,-0.278374874661092,-0.25826213335884496,-0.29743517442035805,-0.27619373782660966,0.41903463540729263,-0.007414275693718856,-0.01599217902909291,-0.057648847003325725,-0.06481803590041943,-0.10136767816181816,-0.12556618653647755,-0.1458413613532819,-0.11237448069663647,-0.11419670388179881,-0.07647954341873632,-0.05660543756005767,-0.259379590559991,-0.23763409999497992,0.045438703002700184,-0.23103861456897415,-0.16625295476057478,-0.0688164130901147,-0.11404183941404562,0.6738459656981246,-0.0978151390023728,0.7185624047365734,0.9563358305577361,0.7098343349943236,0.47541398379565786,0.7704737117329176,0.5795175483100963,0.697205819468465,0.47541398379565786,-0.001972179093787421,1.0,0.7341222336223598,-0.11233544224600421,0.13003137216642477,0.04764792679668066,-0.012668477494360408,-0.019829022416480248,0.013554682570311368,0.09209542814678652,0.005254884723384632,0.003916399505538279,-0.03505306433319108,-0.06955821258971365,0.2986999713157486,0.005992029357660427,0.0198480195984248,0.013352239775810135,0.012580336225929016,0.07965402874341987
ret_abs_ma20,-0.36129585546969734,-0.3472355055242186,-0.37603037326176253,-0.36188856218706317,0.2860042012914326,-0.024681242563681833,-0.030565668704579618,-0.0465642971116131,-0.047959444389020334,-0.05601791432268054,-0.0590866128008253,-0.06387436515913927,-0.07031203308030441,-0.07460041227653791,-0.06744871811830963,-0.06385360940712285,-0.34602364909134586,-0.31643538444212044,0.02437302115321155,-0.20336831255085258,-0.16872861683642953,-0.040362421499662814,-0.08582581565427677,0.8205349515779408,0.07239074439455286,0.8989206961219566,0.7145179635209341,0.9849717140764819,0.34201530607563313,0.623979098283028,0.8823210097549621,0.4948261348688932,0.34201530607563313,-0.019306895205337654,0.7341222336223598,1.0,-0.12938843452100762,0.18770793828970414,0.005549463515408337,-0.010170934008937475,-0.012082312036851114,-0.0007618535262568258,0.043049279871983336,0.005867876578347139,0.021816731443197797,-0.07371119151353821,0.00945569715683407,0.44813101057648597,-0.0665591204103143,0.05910397005827566,0.045887830888039945,-0.059805018080287146,0.07400117127080541
OBV_z,0.08408187442574021,0.09086949025793964,0.09518263787054454,0.10014280100191408,-0.09758968953738383,0.24123958104830254,0.21789315325938588,0.2106768625620469,0.2022906637634686,0.18999328143719543,0.19250703240635847,0.18123621691471892,0.1760701840280365,0.15389811506238235,0.14130035505031613,0.13687831763412148,-0.027094353289301085,-0.13496529476774244,-0.334927466830271,0.7142711756169187,0.8300551271841712,0.666932392187412,0.7307888589037872,-0.00032147804655001356,0.3955329844094047,-0.22692156658439128,-0.10336977353360913,-0.11533624058863498,-0.05146065377059475,-0.08346477662534889,-0.10186858943791448,-0.07890452070301171,-0.05146065377059475,0.21951754608643406,-0.11233544224600421,-0.12938843452100762,1.0,0.16519257165773746,-0.11615424737873509,0.0018433854678344382,0.010974068806530464,0.01111323790024033,0.0006498539285822675,-0.0075390642102774975,0.07289203005652822,0.09105938246188135,-0.17813415247845155,0.015334601026832342,0.014475417050382642,0.04800077355278513,0.04028278447527148,-0.013589100874411186,0.06691818784305416
month_sin,0.04205254307907789,0.04850156814321683,0.038894767393959084,0.0442499153617419,-0.023665216732821584,0.013204660077471484,0.014835746574937013,0.018054239473665887,0.019002105435596224,0.013764719638585811,0.0123046575944673,0.006772185556329983,0.005784465299169576,0.005516326916586782,0.004411102565016064,0.0007803368346313513,0.016869892738289424,-0.023671501550676873,-0.04643799915124686,0.040418757603073084,0.17465295264932934,0.15463949156219906,0.17627351709594521,0.13469183316522026,0.06620834570788517,0.1728231233697741,0.10513283328910977,0.15378679413010593,0.061168520679126995,0.11028572292075017,0.16734350483608243,0.08746832901534002,0.061168520679126995,0.03286185117265936,0.13003137216642477,0.18770793828970414,0.16519257165773746,1.0,0.026792050951379334,-0.0009480207625448996,-0.0012962316087577655,0.007626798507029937,0.01286093113724101,0.0006003241993286009,0.39757216763262754,-0.22174135027108183,-0.3393523434908344,-0.15351175141802426,0.09834351789289932,-0.03333356800187516,-0.038873722872878276,0.0747553550058572,0.06843319037882521
month_cos,-0.07892958955763256,-0.07477507902755133,-0.08001428041739972,-0.07783533483921776,0.15129722667374923,-0.007763545451929785,-0.018682903491614528,-0.015466349934119293,-0.016852984903226825,-0.01664301502909774,-0.014061420227755752,-0.012130624365707133,-0.011568403730545348,-0.01419535784792711,-0.014969695096026536,-0.011343719373621402,-0.08129650219835236,-0.07259487267969204,0.12664032776180262,-0.06143626301440169,-0.09256651039237936,-0.06602409666636501,-0.020302580270088324,0.05404384228382722,-0.030887740976260274,-0.05941302534338915,0.03559737438281913,-0.015288824743440243,0.02150232018401161,0.005958662256849211,-0.04539949009289024,0.016285396766459997,0.02150232018401161,-0.002375497179729817,0.04764792679668066,0.005549463515408337,-0.11615424737873509,0.026792050951379334,1.0,0.013804393451727685,0.01836928643094701,-0.020718741127752478,-0.05021187716194181,-0.012984637961682265,-0.009905169108201684,-0.3784774516564949,0.17690936538712143,-0.09092147471820565,0.038320558874527545,-0.03350572563407825,-0.027409390255360575,0.026451772267374773,-0.0691748134699648
dow_sin,0.009605743041235145,0.010098967248237646,0.010160427677880926,0.00960466839721763,0.02056468904302453,0.025521080849433928,0.009988329077721268,-0.029595155573175973,-0.006677640700829192,0.015572869308978488,0.011765119662401825,-0.005789223422393229,-0.02342473217254049,-0.0032359224823815553,0.030426203410170556,0.013211132304995687,0.010409012094819219,0.010316390783244738,0.012018913465453796,0.006911093188981924,0.008868972534285618,0.018609805136105287,0.017123332867136007,-0.007351492231844303,-0.0036760829064669425,-0.013528204999794255,-0.012363649887742084,-0.008161478495052962,-0.030927523793019475,-0.013193881799394735,-0.007053423261884664,-0.010141166737060251,-0.030927523793019475,0.05581110182640789,-0.012668477494360408,-0.010170934008937475,0.0018433854678344382,-0.0009480207625448996,0.013804393451727685,1.0,0.0016591459167013302,0.004584791839074226,-0.042121288423156725,-0.6726410925785975,0.0017940145936400594,-0.002676660240037758,0.0018306294668517056,-0.011383105479214391,0.07583914493586175,-0.026441982159493397,-0.03838327869115411,0.033518273900014356,0.03209233967033339
dow_cos,0.02891287352988225,0.028155792450232794,0.029418609578672844,0.02964048800172581,-0.029857687755519606,0.009076653155137735,-0.014996722733857604,-0.0006021644072995148,0.019396559419995137,0.01525134708870595,0.0017886503373780922,-0.01055891648046723,0.003170675301308334,0.03117707136818947,0.01598328598511652,-0.028602515440357287,0.025626196649606147,0.024361738161446225,0.026066157457207705,0.01803438366087168,0.015779435347088228,0.014353357073252084,0.019630614387530672,-0.004295591321778446,0.0053100037451764195,-0.018682143582659485,-0.0340779419977191,-0.012633402104251653,0.012878738293977105,-0.015144070600878764,-0.009837201262837419,-0.02407635454051048,0.012878738293977105,0.01924730121529348,-0.019829022416480248,-0.012082312036851114,0.010974068806530464,-0.0012962316087577655,0.01836928643094701,0.0016591459167013302,1.0,-0.0036039490996461537,-0.0022632135425657888,0.21258771352379002,-0.00820325591075146,-0.002788750119522115,0.003306648141601245,-0.02059500590262538,0.025669716510660426,-0.04684763028704959,-0.02242681896676539,-0.08478624693991386,0.05088747822814294
is_month_end,-0.020858414331470766,-0.01941502044642147,-0.020112561899825843,-0.017515750504391147,-0.009278653712136481,0.06788884262505758,-0.0055752297219344325,-0.03327746289580496,0.020612580823648644,-0.04867103563970845,0.005861927791704829,-0.040452221778790036,-0.008644408905905553,-0.023574106259906222,-0.00425542869216303,0.0737090747184017,-0.018506484380883082,-0.016840415945344592,-0.028839259241497894,0.0026163139291477617,0.008617568576737176,0.01179558330799293,0.009121698271387443,-0.0014896926930155084,-0.011897263416932206,-0.006326914915846171,0.02172822950416622,0.002767281354492396,-0.0027516064974133156,0.029114688524580472,-0.0016112474315381788,0.048716831873675516,-0.0027516064974133156,0.027960257263109804,0.013554682570311368,-0.0007618535262568258,0.01111323790024033,0.007626798507029937,-0.020718741127752478,0.004584791839074226,-0.0036039490996461537,1.0,0.5251603649509726,-0.008240741873851754,0.023432449699217137,-0.006002674911990534,0.006045298429558155,0.012984541162225624,-0.01725101526847554,0.0032758879494739017,0.01052711774727251,-0.04445037459548272,0.07951253010403563
is_quarter_end,-0.023265633185223213,-0.019561786465249545,-0.02207030112040941,-0.0180682325127057,-0.012424521210879294,0.09456288655286454,0.019210290659713903,-0.03563939256953644,0.03990977124424206,-0.12318148130934096,0.005244866699819364,-0.05103020312569868,-0.040878749188666894,-0.05257821180172689,0.004179428077489455,0.07886961682886477,-0.017836549939292835,-0.012699618717456167,-0.006459226296590605,-0.014113701582100596,-0.004990980470638993,0.022867559739849466,0.009974335146664164,0.017363400419600977,-0.030687801821987024,0.03939911207901016,0.11181651063911872,0.04857164781055787,0.024881981143487643,0.10114595036659124,0.03887302726620214,0.11797071792574221,0.024881981143487643,0.01118476988318714,0.09209542814678652,0.043049279871983336,0.0006498539285822675,0.01286093113724101,-0.05021187716194181,-0.042121288423156725,-0.0022632135425657888,0.5251603649509726,1.0,0.017518927695928277,0.10839072603310303,-0.028712641623388966,-0.02528622202443214,0.03098865646591143,-0.014095330967335225,-0.0024887946817087835,0.006125243605782388,-0.010198269247035657,
is_friday,-0.006487479629457536,-0.007498000405342441,-0.007628728789728705,-0.007340683808799426,-0.026540455746302573,-0.03879033744702088,-0.003471805996420019,0.023417153943656725,-0.012755237955145592,0.02063303646609394,-0.042402137173696224,0.021640853340041327,0.014077468229539676,-0.013612069423649478,0.014601301816614162,-0.05488937030349982,-0.006930512782782155,-0.007512450762305414,-0.01011798961457819,-0.014528733123380497,-0.01340325427470585,-0.022668517647807595,-0.021765426752876144,0.002079115239214521,-0.005074503958259451,0.013251401193459718,0.008075987772331221,0.004982544707771151,0.07198717067019922,0.020134557453141747,0.010363484163221885,0.0047567345185009205,0.07198717067019922,-0.03935148095394484,0.005254884723384632,0.005867876578347139,-0.0075390642102774975,0.0006003241993286009,-0.012984637961682265,-0.6726410925785975,0.21258771352379002,-0.008240741873851754,0.017518927695928277,1.0,-0.00326618010679873,0.0015764009639211178,-0.00173688603469125,0.00765385401979098,-0.05842607759057106,0.01414095173878297,0.033577491449649124,-0.03475344395255178,-0.014984077752002346
is_march,0.05785854893351254,0.05825230385755631,0.058758133615912825,0.05937668163131698,-0.07599858903565096,0.0423562362310924,0.010081460111713543,-0.04168604708191914,-0.03200930608071844,-0.04418263286281378,-0.02116430439386564,-0.025229557244952436,-0.004579247446715271,0.008142042297139994,0.005516436464158921,-0.0010762375491317846,0.07071068221368787,0.03303396805003448,-0.07311807210005232,-0.029673187884384798,0.07099914248480389,0.050840455833384986,0.008786121344017333,-0.060236707758259886,-0.16699421280301804,0.006627327583745923,0.002073630790429271,0.007809309070720365,-0.020563548938250683,0.049113724290055005,0.011041856506129601,0.08966360307656272,-0.020563548938250683,0.00464415484062156,0.003916399505538279,0.021816731443197797,0.07289203005652822,0.39757216763262754,-0.009905169108201684,0.0017940145936400594,-0.00820325591075146,0.023432449699217137,0.10839072603310303,-0.00326618010679873,1.0,-0.08380861161191284,-0.07380732112965713,-0.0901075511024472,0.024027561713634266,-0.01924334552134353,-0.02458337803042496,0.0004593530130236429,0.03549368421723942
is_july,0.03293467805195191,0.031643885289089034,0.035087061755532056,0.0334299001885879,-0.022468020571458486,0.04234345719647317,0.040185823844405236,0.03844472408483234,0.04195460128149323,0.04779690831881221,0.0358562206981438,0.030673310263908595,0.030755039142252742,0.025464018776130307,0.02161647353850359,0.008329323617384225,0.03264268000386601,0.032213553908435326,-0.030983455522700862,0.13115899634523281,0.08800211396919243,0.05345455988844052,0.05993037998131788,-0.008271553446292688,0.08619230304587533,-0.07167997533873048,-0.03187422328326271,-0.05803646459637442,-0.007554133615788855,-0.018371043777852532,-0.04945261033275651,-0.029650505461218935,-0.007554133615788855,0.014371681412522475,-0.03505306433319108,-0.07371119151353821,0.09105938246188135,-0.22174135027108183,-0.3784774516564949,-0.002676660240037758,-0.002788750119522115,-0.006002674911990534,-0.028712641623388966,0.0015764009639211178,-0.08380861161191284,1.0,-0.08329592722892422,0.032215711295206936,0.0562572498709438,0.018839319232555874,0.02784468262250171,0.06141579159450273,0.02466601886568541
is_oct,-0.0876984476644024,-0.0922284869307962,-0.08599617068160494,-0.09024630006136268,-0.06376807130064092,-0.01532281531964035,-0.012683962439783604,-0.009020334047998946,-0.010946923413992908,0.006778803264290141,-0.018416228176394076,-0.013044457399671803,-0.012286563728784922,-0.0178081984121256,-0.03663660008189472,-0.037025800491336316,-0.0708365709413625,-0.042282376438982514,0.0038267870141043573,-0.07567842096270411,-0.16915624524799955,-0.10679524752631879,-0.12484185763692343,-0.02693767514278165,-0.00011024529604156351,-0.011440602738784902,-0.047310715803639936,0.016594149301628475,-0.026941089326241726,-0.034256447594112574,0.01947782544305405,-0.03667677590576824,-0.026941089326241726,-0.03608534038648729,-0.06955821258971365,0.00945569715683407,-0.17813415247845155,-0.3393523434908344,0.17690936538712143,0.0018306294668517056,0.003306648141601245,0.006045298429558155,-0.02528622202443214,-0.00173688603469125,-0.07380732112965713,-0.08329592722892422,1.0,0.06632495958330858,-0.004570383557976219,0.011938373469012659,0.036396735228465725,0.026700856121090813,-0.15305237623868395
in_crisis,-0.6687582809033364,-0.6671420696759746,-0.6699960716134674,-0.668429443295104,-0.13806754811321248,-0.004064059536925315,0.0031110730962727413,-0.008771296875865366,-0.012805248309889106,-0.01885853571928645,-0.016724270975915674,-0.006767920466230498,-0.008103277556647283,-0.014578497630249852,-0.018571734663555873,-0.014335784950892348,-0.6730893735568532,-0.6748603303788088,-0.41125394017820555,-0.03044307794329843,-0.03086072994006807,0.035546461315205856,-0.03247221332771421,0.3822085931876826,0.08216836423082997,0.5516662490807825,0.32513638450048593,0.5017409852736718,0.1595982406289518,0.29582303534216187,0.47830782556192936,0.29332500278944557,0.1595982406289518,-0.009812098373004305,0.2986999713157486,0.44813101057648597,0.015334601026832342,-0.15351175141802426,-0.09092147471820565,-0.011383105479214391,-0.02059500590262538,0.012984541162225624,0.03098865646591143,0.00765385401979098,-0.0901075511024472,0.032215711295206936,0.06632495958330858,1.0,-0.06958178721216311,0.05424087806033961,0.04312938469801691,-0.05823262490953859,0.11488432603579998
sentiment_score,0.057251578979649574,0.057544675501341236,0.058260596390143395,0.05719791514294486,-0.09720527059812016,0.04696348801869347,0.03174860231475156,-0.007250247019249027,-0.027158369817171738,-0.01274300072453646,-0.10938312255092707,-0.057547181849858915,-0.08092747593284483,0.00011339728428572083,0.08495258580634424,-0.012144983842532977,0.06084402814027672,0.06627428633103226,0.053575010050049256,-0.010475245521343466,-0.01417366952301114,-0.0465646746782063,0.004978899197382224,-0.007870348592396452,-0.030473794971305534,-0.0409928523979034,-0.03299100608092637,-0.09240824299417977,0.06423304053180372,0.013093164423808562,-0.06052722572487834,0.026868460884649906,0.06423304053180372,-0.03243103076103356,0.005992029357660427,-0.0665591204103143,0.014475417050382642,0.09834351789289932,0.038320558874527545,0.07583914493586175,0.025669716510660426,-0.01725101526847554,-0.014095330967335225,-0.05842607759057106,0.024027561713634266,0.0562572498709438,-0.004570383557976219,-0.06958178721216311,1.0,-0.09036449422680914,,0.9155425675590062,-0.03508834150652909
news_count,-0.058993107973583654,-0.05891310337643136,-0.06034200553968859,-0.060306515089058696,0.03661389169057263,-0.010989355233386107,-0.006982817203144905,-0.042061333166204744,0.011348285255297307,0.0002491074174138603,0.007813965783067523,-0.004364839992212006,0.049843958341225354,0.016148653928834276,0.07924456216888462,0.04726182254930016,-0.0652429233254127,-0.06883715284616,-0.04984393119465322,0.025186516246801554,0.02435293911259293,0.003999910362482324,0.01712568618349469,0.08086027480592348,0.026343134938590623,0.014766260454840445,0.02309306772720153,0.06210054179184043,0.00730522915387069,0.013451052710902956,0.05862266950245472,0.009258886360808027,0.00730522915387069,-0.027687025047957007,0.0198480195984248,0.05910397005827566,0.04800077355278513,-0.03333356800187516,-0.03350572563407825,-0.026441982159493397,-0.04684763028704959,0.0032758879494739017,-0.0024887946817087835,0.01414095173878297,-0.01924334552134353,0.018839319232555874,0.011938373469012659,0.05424087806033961,-0.09036449422680914,1.0,0.87368824418403,-0.03863634692524649,-0.02296249108767679
has_news,-0.05185792052700289,-0.052703403466784524,-0.053547357628737975,-0.053341954294976734,0.036974099018507955,-0.021091274831354593,0.02201110075806297,-0.008471632571892228,0.03540448312530081,0.012329285694442763,0.0331937267604905,0.0018753674501369665,0.020039189368406155,-0.0069674592575113894,0.04044354442262025,0.02787608747310695,-0.05931963028415005,-0.060132196001455265,-0.05674185768197295,0.038041210762168605,0.024632310900284476,0.00900752625158658,0.019748132957965802,0.06325792477875478,0.05134813143628765,0.0022107616677370366,0.025000748403754026,0.0484691894395128,0.008123076471672826,0.02250599826587752,0.037254153228279616,0.009835851969097795,0.008123076471672826,-0.020353194972245334,0.013352239775810135,0.045887830888039945,0.04028278447527148,-0.038873722872878276,-0.027409390255360575,-0.03838327869115411,-0.02242681896676539,0.01052711774727251,0.006125243605782388,0.033577491449649124,-0.02458337803042496,0.02784468262250171,0.036396735228465725,0.04312938469801691,,0.87368824418403,1.0,0.005330377795742599,-0.002019698161294698
sentiment_trend_3,0.05074081875375207,0.053006276125832225,0.04968863814674226,0.050034720687599094,-0.046564753698656834,-0.0016889079063938212,0.03434637602538776,0.0382745660616704,-0.015148673197922036,-0.03543366877258386,-0.05742075214693261,-0.07453127560965113,-0.09527938333078045,-0.01537957511620701,0.03337763579997283,0.024136448705944887,0.053999076651461586,0.06090521066851854,0.0536932196940044,-0.03908403967971653,-0.028632232473906314,-0.06801132406303184,-0.02655786399452708,0.010797577253389165,-0.034147024126698976,-0.014342128664517331,-0.031689390128458055,-0.08553987344333601,0.03245350781984186,0.02637194039946847,-0.052062859919195084,0.02055111991732029,0.03245350781984186,0.02618113660734151,0.012580336225929016,-0.059805018080287146,-0.013589100874411186,0.0747553550058572,0.026451772267374773,0.033518273900014356,-0.08478624693991386,-0.04445037459548272,-0.010198269247035657,-0.03475344395255178,0.0004593530130236429,0.06141579159450273,0.026700856121090813,-0.05823262490953859,0.9155425675590062,-0.03863634692524649,0.005330377795742599,1.0,-0.056657841549133
sentiment_volatility,-0.09654887502090892,-0.09749332020770506,-0.09930324615528131,-0.09911024358522853,-0.004378009585617083,-0.0026426367872312805,-0.049802143892556335,-0.05221216647774467,0.008991669874835486,0.010743296269991801,0.07523182294344526,0.11361709211828917,0.10305460845257451,0.10015903850096772,0.028263214157779146,0.03167240084598658,-0.12151056258234251,-0.11925975771609426,0.0005275328416152451,0.07757823975337459,0.04276494755225731,0.09393099696246784,0.06509232656639515,0.10624270545306805,0.14060464295262626,0.07822059661829144,0.0639695280099436,0.07722570197875815,-0.026607220722479587,0.03720433596510987,0.039836127238801144,0.13167685142293759,-0.026607220722479587,0.02344860305806656,0.07965402874341987,0.07400117127080541,0.06691818784305416,0.06843319037882521,-0.0691748134699648,0.03209233967033339,0.05088747822814294,0.07951253010403563,,-0.014984077752002346,0.03549368421723942,0.02466601886568541,-0.15305237623868395,0.11488432603579998,-0.03508834150652909,-0.02296249108767679,-0.002019698161294698,-0.056657841549133,1.0
